road,roadway,type,milepost,x_old,y_old,name,direction,common_name,name_1,name_2,name_3,name_4,city_name,zip_code,mun_code,county_name,unit_old,troop_old,ft_pt,station_old
GSP,NB,milepost,163.5,-74.068290433,40.942954964,GSP NB MP 163.5,N,GSP NB MP 1635,,,,,PARAMUS BORO,,,BERGEN,E040,,,
GSP,NB,milepost,70.0,-74.238755603,39.789606684,GSP NB MP 70,N,GSP NB MP 700,,,,,OCEAN TWP,,,OCEAN,E030,,,
GSP,NB,milepost,57.9,-74.355543344,39.646455010,GSP NB MP 57.9,N,GSP NB MP 579,,,,,LITTLE EGG HBR,,,OCEAN,E030,,,
GSP,NB,milepost,73.7,-74.223672903,39.840962376,GSP NB MP 73.7,N,GSP NB MP 737,,,,,LACEY TWP,,,OCEAN,E030,,,
GSP,NB,milepost,83.5,-74.212715183,39.979566966,GSP NB MP 83.5,N,GSP NB MP 835,,,,,TOMS RIVER TWP,,,OCEAN,E030,,,
GSP,SB,milepost,23.4,-74.664952866,39.238940820,GSP SB MP 23.4,S,GSP SB MP 234,,,,,UPPER TWP,,,CAPE MAY,E030,,,
GSP,SB,milepost,100.8,-74.098446218,40.206991255,GSP SB MP 100.8,S,GSP SB MP 1008,,,,,WALL TWP,,,MONMOUTH,E050,,,
GSP,NB,milepost,14.1,-74.767611634,39.132347193,GSP NB MP 14.1,N,GSP NB MP 141,,,,,MIDDLE TWP,,,CAPE MAY,E030,,,
GSP,NB,milepost,20.1,-74.700721399,39.201444606,GSP NB MP 20.1,N,GSP NB MP 201,,,,,UPPER TWP,,,CAPE MAY,E030,,,
GSP,NB,milepost,145.5,-74.218797268,40.735926871,GSP NB MP 145.5,N,GSP NB MP 1455,,,,,IRVINGTON TWP,,,ESSEX,E040,,,
GSP,SB,milepost,36.1,-74.560855815,39.398638583,GSP SB MP 36.1,S,GSP SB MP 361,,,,,EGG HARBOR TWP,,,ATLANTIC,E030,,,
GSP,SB,milepost,134.5,-74.315041803,40.604864886,GSP SB MP 134.5,S,GSP SB MP 1345,,,,,WOODBRIDGE TWP,,,MIDDLESEX,E040,,,
GSP,NB,milepost,6.5,-74.845980068,39.043230727,GSP NB MP 6.5,N,GSP NB MP 65,,,,,MIDDLE TWP,,,CAPE MAY,E030,,,
GSP,NBI,milepost,117.0,-74.191499940,40.402298228,GSP EXP NB MP 117,N,GSP EXP NB MP 1170,GSP NBI MP 1170,,,,HOLMDEL TWP,,,MONMOUTH,E050,,,
GSP,SB,milepost,55.7,-74.390557558,39.628359834,GSP SB MP 55.7,S,GSP SB MP 557,,,,,BASS RIVER TWP,,,BURLINGTON,E030,,,
GSP,SB,milepost,62.7,-74.296353709,39.695204009,GSP SB MP 62.7,S,GSP SB MP 627,,,,,STAFFORD TWP,,,OCEAN,E030,,,
GSP,NB,milepost,77.3,-74.212150880,39.891178580,GSP NB MP 77.3,N,GSP NB MP 773,,,,,BERKELEY TWP,,,OCEAN,E030,,,
GSP,SB,milepost,157.0,-74.152093196,40.886663977,GSP SB MP 157,S,GSP SB MP 1570,,,,,CLIFTON CITY,,,PASSAIC,E040,,,
GSP,SB,milepost,23.6,-74.662678951,39.241257499,GSP SB MP 23.6,S,GSP SB MP 236,,,,,UPPER TWP,,,CAPE MAY,E030,,,
GSP,NB,milepost,102.3,-74.094980174,40.228488268,GSP NB MP 102.3,N,GSP NB MP 1023,,,,,TINTON FALLS,,,MONMOUTH,E050,,,
GSP,NBI,milepost,125.3,-74.301377340,40.480943140,GSP EXP NB MP 125.3,N,GSP EXP NB MP 1253,GSP NBI MP 1253,,,,SAYREVILLE BORO,,,MIDDLESEX,E050,,,
GSP,NBI,milepost,114.3,-74.152908320,40.378496530,GSP EXP NB MP 114.3,N,GSP EXP NB MP 1143,GSP NBI MP 1143,,,,HOLMDEL TWP,,,MONMOUTH,E050,,,
GSP,SB,milepost,167.9,-74.070437246,41.006263547,GSP SB MP 167.9,S,GSP SB MP 1679,,,,,HILLSDALE BORO,,,BERGEN,E040,,,
GSP,NB,milepost,28.9,-74.618315754,39.308391425,GSP NB MP 28.9,N,GSP NB MP 289,,,,,SOMERS POINT,,,ATLANTIC,E030,,,
GSP,SB,milepost,55.4,-74.395415157,39.626171958,GSP SB MP 55.4,S,GSP SB MP 554,,,,,BASS RIVER TWP,,,BURLINGTON,E030,,,
GSP,SB,milepost,151.0,-74.181059929,40.809942361,GSP SB MP 151,S,GSP SB MP 1510,,,,,BLOOMFIELD TWP,,,ESSEX,E040,,,
GSP,NB,milepost,33.2,-74.586564693,39.362810790,GSP NB MP 33.2,N,GSP NB MP 332,,,,,EGG HARBOR TWP,,,ATLANTIC,E030,,,
GSP,SB,milepost,95.4,-74.120595488,40.132663221,GSP SB MP 95.4,S,GSP SB MP 954,,,,,WALL TWP,,,MONMOUTH,E050,,,
GSP,SB,milepost,139.2,-74.285122638,40.667325029,GSP SB MP 139.2,S,GSP SB MP 1392,,,,,CRANFORD TWP,,,UNION,E040,,,
GSP,NB,milepost,39.5,-74.539026165,39.444394299,GSP NB MP 39.5,N,GSP NB MP 395,,,,,EGG HARBOR TWP,,,ATLANTIC,E030,,,
GSP,SB,milepost,47.3,-74.482244159,39.540241162,GSP SB MP 47.3,S,GSP SB MP 473,,,,,PORT REPUBLIC,,,ATLANTIC,E030,,,
GSP,SB,milepost,161.7,-74.080995843,40.922413437,GSP SB MP 161.7,S,GSP SB MP 1617,,,,,PARAMUS BORO,,,BERGEN,E040,,,
GSP,SB,milepost,68.6,-74.247053682,39.770042896,GSP SB MP 68.6,S,GSP SB MP 686,,,,,BARNEGAT TWP,,,OCEAN,E030,,,
GSP,SB,milepost,57.1,-74.369293102,39.640105246,GSP SB MP 57.1,S,GSP SB MP 571,,,,,LITTLE EGG HBR,,,OCEAN,E030,,,
GSP,SB,milepost,81.9,-74.206304216,39.958061220,GSP SB MP 81.9,S,GSP SB MP 819,,,,,TOMS RIVER TWP,,,OCEAN,E030,,,
GSP,NB,milepost,144.0,-74.235082990,40.718976371,GSP NB MP 144,N,GSP NB MP 1440,,,,,IRVINGTON TWP,,,ESSEX,E040,,,
GSP,SB,milepost,133.4,-74.324950736,40.590699746,GSP SB MP 133.4,S,GSP SB MP 1334,,,,,WOODBRIDGE TWP,,,MIDDLESEX,E040,,,
GSP,NBI,milepost,121.8,-74.261502478,40.440740497,GSP EXP NB MP 121.8,N,GSP EXP NB MP 1218,GSP NBI MP 1218,,,,OLD BRIDGE TWP,,,MIDDLESEX,E050,,,
GSP,NB,milepost,46.9,-74.488053574,39.537559745,GSP NB MP 46.9,N,GSP NB MP 469,,,,,PORT REPUBLIC,,,ATLANTIC,E030,,,
GSP,SB,milepost,61.0,-74.312582552,39.674199091,GSP SB MP 61,S,GSP SB MP 610,,,,,EAGLESWOOD TWP,,,OCEAN,E030,,,
GSP,NB,milepost,85.7,-74.194480111,40.006903503,GSP NB MP 85.7,N,GSP NB MP 857,,,,,TOMS RIVER TWP,,,OCEAN,E030,,,
GSP,NB,milepost,90.1,-74.162777039,40.064128502,GSP NB MP 90.1,N,GSP NB MP 901,,,,,LAKEWOOD TWP,,,OCEAN,E050,,,
GSP,SB,milepost,154.7,-74.173277305,40.861536832,GSP SB MP 154.7,S,GSP SB MP 1547,,,,,CLIFTON CITY,,,PASSAIC,E040,,,
GSP,SB,milepost,26.2,-74.634955565,39.272064068,GSP SB MP 26.2,S,GSP SB MP 262,,,,,UPPER TWP,,,CAPE MAY,E030,,,
GSP,SB,milepost,100.6,-74.098659919,40.204017638,GSP SB MP 100.6,S,GSP SB MP 1006,,,,,WALL TWP,,,MONMOUTH,E050,,,
GSP,NBI,milepost,119.1,-74.217654799,40.423625992,GSP EXP NB MP 119.1,N,GSP EXP NB MP 1191,GSP NBI MP 1191,,,,ABERDEEN TWP,,,MONMOUTH,E050,,,
GSP,NB,milepost,8.8,-74.825053555,39.071879387,GSP NB MP 8.8,N,GSP NB MP 88,,,,,MIDDLE TWP,,,CAPE MAY,E030,,,
GSP,SB,milepost,51.1,-74.453131789,39.585171624,GSP SB MP 51.1,S,GSP SB MP 511,,,,,BASS RIVER TWP,,,BURLINGTON,E030,,,
GSP,NB,milepost,166.4,-74.071015802,40.983592711,GSP NB MP 166.4,N,GSP NB MP 1664,,,,,WASHINGTON TWP,,,BERGEN,E040,,,
GSP,SB,milepost,72.3,-74.229066335,39.821153114,GSP SB MP 72.3,S,GSP SB MP 723,,,,,LACEY TWP,,,OCEAN,E030,,,
GSP,SB,milepost,53.6,-74.424971619,39.613094327,GSP SB MP 53.6,S,GSP SB MP 536,,,,,BASS RIVER TWP,,,BURLINGTON,E030,,,
GSP,SBI,milepost,106.8,-74.090581843,40.289231740,GSP EXP SB MP 106.8,S,GSP EXP SB MP 1068,GSP SBI MP 1068,,,,TINTON FALLS,,,MONMOUTH,E050,,,
GSP,SB,milepost,62.3,-74.300165500,39.690193529,GSP SB MP 62.3,S,GSP SB MP 623,,,,,STAFFORD TWP,,,OCEAN,E030,,,
GSP,SB,milepost,159.6,-74.110227859,40.902716154,GSP SB MP 159.6,S,GSP SB MP 1596,,,,,ELMWOOD PARK,,,BERGEN,E040,,,
GSP,NBI,milepost,104.2,-74.080594926,40.253806110,GSP EXP NB MP 104.2,N,GSP EXP NB MP 1042,GSP NBI MP 1042,,,,TINTON FALLS,,,MONMOUTH,E050,,,
GSP,NB,milepost,17.5,-74.729816295,39.171517797,GSP NB MP 17.5,N,GSP NB MP 175,,,,,DENNIS TWP,,,CAPE MAY,E030,,,
GSP,NB,milepost,23.0,-74.668342201,39.234864067,GSP NB MP 23,N,GSP NB MP 230,,,,,UPPER TWP,,,CAPE MAY,E030,,,
GSP,SB,milepost,148.2,-74.204102132,40.774263295,GSP SB MP 148.2,S,GSP SB MP 1482,,,,,EAST ORANGE CITY,,,ESSEX,E040,,,
GSP,SB,milepost,32.0,-74.599166208,39.348162370,GSP SB MP 32,S,GSP SB MP 320,,,,,EGG HARBOR TWP,,,ATLANTIC,E030,,,
GSP,NB,milepost,93.0,-74.139222609,40.101696626,GSP NB MP 93,N,GSP NB MP 930,,,,,BRICK TWP,,,OCEAN,E050,,,
GSP,NB,milepost,138.1,-74.287176188,40.649296212,GSP NB MP 138.1,N,GSP NB MP 1381,,,,,CRANFORD TWP,,,UNION,E040,,,
GSP,NB,milepost,44.9,-74.516457074,39.518804675,GSP NB MP 44.9,N,GSP NB MP 449,,,,,GALLOWAY TWP,,,ATLANTIC,E030,,,
GSP,SBI,milepost,124.1,-74.290779699,40.466694499,GSP EXP SB MP 124.1,S,GSP EXP SB MP 1241,GSP SBI MP 1241,,,,SAYREVILLE BORO,,,MIDDLESEX,E050,,,
GSP,SB,milepost,19.1,-74.714104098,39.190526956,GSP SB MP 19.1,S,GSP SB MP 191,,,,,UPPER TWP,,,CAPE MAY,E030,,,
GSP,NB,milepost,66.1,-74.260520012,39.735866412,GSP NB MP 66.1,N,GSP NB MP 661,,,,,STAFFORD TWP,,,OCEAN,E030,,,
GSP,SBI,milepost,111.6,-74.118880732,40.351953245,GSP EXP SB MP 111.6,S,GSP EXP SB MP 1116,GSP SBI MP 1116,,,,MIDDLETOWN TWP,,,MONMOUTH,E050,,,
GSP,SB,milepost,80.1,-74.209046479,39.931862050,GSP SB MP 80.1,S,GSP SB MP 801,,,,,BEACHWOOD BORO,,,OCEAN,E030,,,
GSP,NB,milepost,143.3,-74.243899476,40.711913834,GSP NB MP 143.3,N,GSP NB MP 1433,,,,,IRVINGTON TWP,,,ESSEX,E040,,,
GSP,SB,milepost,42.1,-74.525887269,39.480268963,GSP SB MP 42.1,S,GSP SB MP 421,,,,,GALLOWAY TWP,,,ATLANTIC,E030,,,
GSP,NB,milepost,128.4,-74.299194762,40.524766439,GSP NB MP 128.4,N,GSP NB MP 1284,,,,,WOODBRIDGE TWP,,,MIDDLESEX,E050,,,
GSP,NB,milepost,130.8,-74.318128215,40.554715428,GSP NB MP 130.8,N,GSP NB MP 1308,,,,,WOODBRIDGE TWP,,,MIDDLESEX,E050,,,
GSP,NBI,milepost,121.2,-74.252094263,40.435609655,GSP EXP NB MP 121.2,N,GSP EXP NB MP 1212,GSP NBI MP 1212,,,,OLD BRIDGE TWP,,,MIDDLESEX,E050,,,
GSP,SB,milepost,52.0,-74.442191015,39.594823615,GSP SB MP 52,S,GSP SB MP 520,,,,,BASS RIVER TWP,,,BURLINGTON,E030,,,
GSP,SB,milepost,171.0,-74.066640870,41.049265522,GSP SB MP 171,S,GSP SB MP 1710,,,,,MONTVALE BORO,,,BERGEN,E040,,,
GSP,SB,milepost,29.9,-74.618892865,39.322268010,GSP SB MP 29.9,S,GSP SB MP 299,,,,,SOMERS POINT,,,ATLANTIC,E030,,,
GSP,SB,milepost,85.0,-74.204625862,40.000154179,GSP SB MP 85,S,GSP SB MP 850,,,,,TOMS RIVER TWP,,,OCEAN,E030,,,
GSP,SB,milepost,88.5,-74.176518965,40.043769174,GSP SB MP 88.5,S,GSP SB MP 885,,,,,LAKEWOOD TWP,,,OCEAN,E030,,,
GSP,SB,milepost,5.5,-74.851884810,39.028629425,GSP SB MP 5.5,S,GSP SB MP 55,,,,,MIDDLE TWP,,,CAPE MAY,E030,,,
GSP,SB,milepost,153.6,-74.180161727,40.846357630,GSP SB MP 153.6,S,GSP SB MP 1536,,,,,BLOOMFIELD TWP,,,ESSEX,E040,,,
GSP,NB,milepost,98.1,-74.100351686,40.167740460,GSP NB MP 98.1,N,GSP NB MP 981,,,,,WALL TWP,,,MONMOUTH,E050,,,
GSP,SB,milepost,142.7,-74.246010713,40.705163588,GSP SB MP 142.7,S,GSP SB MP 1427,,,,,HILLSIDE TWP,,,UNION,E040,,,
GSP,SB,milepost,40.3,-74.535000912,39.455444945,GSP SB MP 40.3,S,GSP SB MP 403,,,,,GALLOWAY TWP,,,ATLANTIC,E030,,,
GSP,NB,milepost,11.2,-74.803656953,39.102050338,GSP NB MP 11.2,N,GSP NB MP 112,,,,,MIDDLE TWP,,,CAPE MAY,E030,,,
GSP,SBI,milepost,117.6,-74.199801665,40.408709026,GSP EXP SB MP 117.6,S,GSP EXP SB MP 1176,GSP SBI MP 1176,,,,HOLMDEL TWP,,,MONMOUTH,E050,,,
GSP,SB,milepost,50.2,-74.459019753,39.573270898,GSP SB MP 50.2,S,GSP SB MP 502,,,,,BASS RIVER TWP,,,BURLINGTON,E030,,,
GSP,SB,milepost,0.0,-74.903928711,38.961104133,GSP SB MP 0,S,GSP SB MP 0,,,,,LOWER TWP,,,CAPE MAY,E030,,,
GSP,SB,milepost,129.6,-74.308393147,40.540695185,GSP SB MP 129.6,S,GSP SB MP 1296,,,,,WOODBRIDGE TWP,,,MIDDLESEX,E050,,,
GSP,SB,milepost,165.1,-74.065459210,40.967040742,GSP SB MP 165.1,S,GSP SB MP 1651,,,,,PARAMUS BORO,,,BERGEN,E040,,,
GSP,SB,milepost,71.7,-74.231109849,39.812769632,GSP SB MP 71.7,S,GSP SB MP 717,,,,,LACEY TWP,,,OCEAN,E030,,,
GSP,NB,milepost,58.6,-74.345125526,39.652647633,GSP NB MP 58.6,N,GSP NB MP 586,,,,,LITTLE EGG HBR,,,OCEAN,E030,,,
GSP,SBI,milepost,106.4,-74.087577156,40.283965543,GSP EXP SB MP 106.4,S,GSP EXP SB MP 1064,GSP SBI MP 1064,,,,TINTON FALLS,,,MONMOUTH,E050,,,
GSP,NB,milepost,75.0,-74.221373993,39.859845692,GSP NB MP 75,N,GSP NB MP 750,,,,,LACEY TWP,,,OCEAN,E030,,,
GSP,NB,milepost,82.6,-74.207517340,39.967295381,GSP NB MP 82.6,N,GSP NB MP 826,,,,,TOMS RIVER TWP,,,OCEAN,E030,,,
GSP,NB,milepost,157.9,-74.136750325,40.889226382,GSP NB MP 157.9,N,GSP NB MP 1579,,,,,CLIFTON CITY,,,PASSAIC,E040,,,
GSP,NB,milepost,1.2,-74.892034064,38.975569801,GSP NB MP 1.2,N,GSP NB MP 12,,,,,LOWER TWP,,,CAPE MAY,E030,,,
GSP,SB,milepost,102.8,-74.092051225,40.235617798,GSP SB MP 102.8,S,GSP SB MP 1028,,,,,TINTON FALLS,,,MONMOUTH,E050,,,
GSP,NB,milepost,15.8,-74.749107201,39.152063020,GSP NB MP 15.8,N,GSP NB MP 158,,,,,DENNIS TWP,,,CAPE MAY,E030,,,
GSP,NB,milepost,22.3,-74.675620646,39.226460652,GSP NB MP 22.3,N,GSP NB MP 223,,,,,UPPER TWP,,,CAPE MAY,E030,,,
GSP,NB,milepost,147.1,-74.209369854,40.757707860,GSP NB MP 147.1,N,GSP NB MP 1471,,,,,EAST ORANGE CITY,,,ESSEX,E040,,,
GSP,NB,milepost,36.4,-74.558010947,39.402633959,GSP NB MP 36.4,N,GSP NB MP 364,,,,,EGG HARBOR TWP,,,ATLANTIC,E030,,,
GSP,SB,milepost,91.4,-74.154487334,40.081855184,GSP SB MP 91.4,S,GSP SB MP 914,,,,,LAKEWOOD TWP,,,OCEAN,E050,,,
GSP,NB,milepost,135.8,-74.309254562,40.621523088,GSP NB MP 135.8,N,GSP NB MP 1358,,,,,CLARK TWP,,,UNION,E040,,,
GSP,SB,milepost,42.7,-74.520125412,39.487834977,GSP SB MP 42.7,S,GSP SB MP 427,,,,,GALLOWAY TWP,,,ATLANTIC,E030,,,
GSP,SB,milepost,13.2,-74.777946719,39.121782403,GSP SB MP 13.2,S,GSP SB MP 132,,,,,MIDDLE TWP,,,CAPE MAY,E030,,,
GSP,NBI,milepost,124.0,-74.286881692,40.465622381,GSP EXP NB MP 124,N,GSP EXP NB MP 1240,GSP NBI MP 1240,,,,SAYREVILLE BORO,,,MIDDLESEX,E050,,,
GSP,SB,milepost,64.9,-74.272577474,39.721137045,GSP SB MP 64.9,S,GSP SB MP 649,,,,,STAFFORD TWP,,,OCEAN,E030,,,
GSP,NBI,milepost,110.9,-74.109404790,40.343964025,GSP EXP NB MP 110.9,N,GSP EXP NB MP 1109,GSP NBI MP 1109,,,,MIDDLETOWN TWP,,,MONMOUTH,E050,,,
GSP,SB,milepost,78.4,-74.212494652,39.907589207,GSP SB MP 78.4,S,GSP SB MP 784,,,,,BERKELEY TWP,,,OCEAN,E030,,,
GSP,SB,milepost,158.3,-74.127546382,40.889980529,GSP SB MP 158.3,S,GSP SB MP 1583,,,,,ELMWOOD PARK,,,BERGEN,E040,,,
GSP,NB,milepost,126.4,-74.300259075,40.496249601,GSP NB MP 126.4,N,GSP NB MP 1264,,,,,SAYREVILLE BORO,,,MIDDLESEX,E050,,,
GSP,SBI,milepost,120.6,-74.245503276,40.430684452,GSP EXP SB MP 120.6,S,GSP EXP SB MP 1206,GSP SBI MP 1206,,,,ABERDEEN TWP,,,MONMOUTH,E050,,,
GSP,NBI,milepost,114.6,-74.157810423,40.380513515,GSP EXP NB MP 114.6,N,GSP EXP NB MP 1146,GSP NBI MP 1146,,,,HOLMDEL TWP,,,MONMOUTH,E050,,,
GSP,SB,milepost,169.6,-74.069582316,41.030210059,GSP SB MP 169.6,S,GSP SB MP 1696,,,,,WOODCLIFF LAKE,,,BERGEN,E040,,,
GSP,NB,milepost,27.5,-74.624106975,39.288860889,GSP NB MP 27.5,N,GSP NB MP 275,,,,,UPPER TWP,,,CAPE MAY,E030,,,
GSP,SB,milepost,87.8,-74.182137823,40.034674832,GSP SB MP 87.8,S,GSP SB MP 878,,,,,LAKEWOOD TWP,,,OCEAN,E030,,,
GSP,NB,milepost,151.6,-74.179369946,40.817125501,GSP NB MP 151.6,N,GSP NB MP 1516,,,,,NUTLEY TWP,,,ESSEX,E040,,,
GSP,NB,milepost,32.4,-74.595539677,39.353577499,GSP NB MP 32.4,N,GSP NB MP 324,,,,,EGG HARBOR TWP,,,ATLANTIC,E030,,,
GSP,NB,milepost,96.8,-74.106455255,40.149109018,GSP NB MP 96.8,N,GSP NB MP 968,,,,,WALL TWP,,,MONMOUTH,E050,,,
GSP,SB,milepost,141.4,-74.264538564,40.692856679,GSP SB MP 141.4,S,GSP SB MP 1414,,,,,UNION TWP,,,UNION,E040,,,
GSP,NB,milepost,38.7,-74.540316131,39.432869997,GSP NB MP 38.7,N,GSP NB MP 387,,,,,EGG HARBOR TWP,,,ATLANTIC,E030,,,
GSP,NB,milepost,48.4,-74.465957459,39.548911535,GSP NB MP 48.4,N,GSP NB MP 484,,,,,PORT REPUBLIC,,,ATLANTIC,E030,,,
GSP,NB,milepost,162.9,-74.072623620,40.935079717,GSP NB MP 162.9,N,GSP NB MP 1629,,,,,PARAMUS BORO,,,BERGEN,E040,,,
GSP,NB,milepost,69.3,-74.242587769,39.779900370,GSP NB MP 69.3,N,GSP NB MP 693,,,,,OCEAN TWP,,,OCEAN,E030,,,
GSP,SB,milepost,56.5,-74.378565876,39.635284917,GSP SB MP 56.5,S,GSP SB MP 565,,,,,LITTLE EGG HBR,,,OCEAN,E030,,,
GSP,SBI,milepost,105.2,-74.078643045,40.268155814,GSP EXP SB MP 105.2,S,GSP EXP SB MP 1052,GSP SBI MP 1052,,,,TINTON FALLS,,,MONMOUTH,E050,,,
GSP,SB,milepost,72.8,-74.227662820,39.828131980,GSP SB MP 72.8,S,GSP SB MP 728,,,,,LACEY TWP,,,OCEAN,E030,,,
GSP,SB,milepost,81.5,-74.207166973,39.952190369,GSP SB MP 81.5,S,GSP SB MP 815,,,,,TOMS RIVER TWP,,,OCEAN,E030,,,
GSP,SB,milepost,102.3,-74.096651860,40.228936028,GSP SB MP 102.3,S,GSP SB MP 1023,,,,,TINTON FALLS,,,MONMOUTH,E050,,,
GSP,NB,milepost,14.0,-74.768477845,39.131065366,GSP NB MP 14,N,GSP NB MP 140,,,,,MIDDLE TWP,,,CAPE MAY,E030,,,
GSP,SB,milepost,20.8,-74.695222381,39.209929610,GSP SB MP 20.8,S,GSP SB MP 208,,,,,UPPER TWP,,,CAPE MAY,E030,,,
GSP,NB,milepost,146.1,-74.214045510,40.743588196,GSP NB MP 146.1,N,GSP NB MP 1461,,,,,NEWARK CITY,,,ESSEX,E040,,,
GSP,NB,milepost,134.5,-74.315508936,40.603329084,GSP NB MP 134.5,N,GSP NB MP 1345,,,,,WOODBRIDGE TWP,,,MIDDLESEX,E040,,,
GSP,NBI,milepost,122.5,-74.269368493,40.448829155,GSP EXP NB MP 122.5,N,GSP EXP NB MP 1225,GSP NBI MP 1225,,,,OLD BRIDGE TWP,,,MIDDLESEX,E050,,,
GSP,NB,milepost,6.7,-74.845036916,39.046023190,GSP NB MP 6.7,N,GSP NB MP 67,,,,,MIDDLE TWP,,,CAPE MAY,E030,,,
GSP,NBI,milepost,116.9,-74.189935919,40.401410307,GSP EXP NB MP 116.9,N,GSP EXP NB MP 1169,GSP NBI MP 1169,,,,HOLMDEL TWP,,,MONMOUTH,E050,,,
GSP,NBI,milepost,108.1,-74.094025072,40.307747091,GSP EXP NB MP 108.1,N,GSP EXP NB MP 1081,GSP NBI MP 1081,,,,TINTON FALLS,,,MONMOUTH,E050,,,
GSP,NB,milepost,63.2,-74.289168372,39.700324260,GSP NB MP 63.2,N,GSP NB MP 632,,,,,STAFFORD TWP,,,OCEAN,E030,,,
GSP,SB,milepost,90.6,-74.158516869,40.070691970,GSP SB MP 90.6,S,GSP SB MP 906,,,,,LAKEWOOD TWP,,,OCEAN,E050,,,
GSP,NB,milepost,2.3,-74.881524140,38.989168265,GSP NB MP 2.3,N,GSP NB MP 23,,,,,LOWER TWP,,,CAPE MAY,E030,,,
GSP,SB,milepost,156.7,-74.157297866,40.885439673,GSP SB MP 156.7,S,GSP SB MP 1567,,,,,CLIFTON CITY,,,PASSAIC,E040,,,
GSP,SB,milepost,24.5,-74.653749028,39.252332122,GSP SB MP 24.5,S,GSP SB MP 245,,,,,UPPER TWP,,,CAPE MAY,E030,,,
GSP,NB,milepost,101.4,-74.097552073,40.215385315,GSP NB MP 101.4,N,GSP NB MP 1014,,,,,TINTON FALLS,,,MONMOUTH,E050,,,
GSP,SB,milepost,166.6,-74.073149717,40.987920987,GSP SB MP 166.6,S,GSP SB MP 1666,,,,,WASHINGTON TWP,,,BERGEN,E040,,,
GSP,NB,milepost,54.2,-74.413478475,39.617087088,GSP NB MP 54.2,N,GSP NB MP 542,,,,,BASS RIVER TWP,,,BURLINGTON,E030,,,
GSP,SBI,milepost,105.1,-74.078757574,40.266707220,GSP EXP SB MP 105.1,S,GSP EXP SB MP 1051,GSP SBI MP 1051,,,,TINTON FALLS,,,MONMOUTH,E050,,,
GSP,SB,milepost,151.1,-74.180361555,40.811279437,GSP SB MP 151.1,S,GSP SB MP 1511,,,,,NUTLEY TWP,,,ESSEX,E040,,,
GSP,SB,milepost,31.0,-74.607529519,39.334895895,GSP SB MP 31,S,GSP SB MP 310,,,,,SOMERS POINT,,,ATLANTIC,E030,,,
GSP,SB,milepost,95.0,-74.125263205,40.127996798,GSP SB MP 95,S,GSP SB MP 950,,,,,WALL TWP,,,MONMOUTH,E050,,,
GSP,SB,milepost,139.7,-74.280574143,40.673605470,GSP SB MP 139.7,S,GSP SB MP 1397,,,,,KENILWORTH BORO,,,UNION,E040,,,
GSP,SB,milepost,44.9,-74.517542048,39.519032944,GSP SB MP 44.9,S,GSP SB MP 449,,,,,GALLOWAY TWP,,,ATLANTIC,E030,,,
GSP,NB,milepost,125.9,-74.301626698,40.489563210,GSP NB MP 125.9,N,GSP NB MP 1259,,,,,SAYREVILLE BORO,,,MIDDLESEX,E050,,,
GSP,NB,milepost,172.3,-74.058651233,41.064455740,GSP NB MP 172.3,N,GSP NB MP 1723,,,,,MONTVALE BORO,,,BERGEN,E040,,,
GSP,NB,milepost,162.5,-74.072339120,40.929398053,GSP NB MP 162.5,N,GSP NB MP 1625,,,,,PARAMUS BORO,,,BERGEN,E040,,,
GSP,NB,milepost,19.4,-74.709627350,39.194022735,GSP NB MP 19.4,N,GSP NB MP 194,,,,,UPPER TWP,,,CAPE MAY,E030,,,
GSP,NB,milepost,68.4,-74.247246390,39.767313033,GSP NB MP 68.4,N,GSP NB MP 684,,,,,BARNEGAT TWP,,,OCEAN,E030,,,
GSP,NB,milepost,80.6,-74.208963870,39.938384770,GSP NB MP 80.6,N,GSP NB MP 806,,,,,SOUTH TOMS RIVER,,,OCEAN,E030,,,
GSP,SB,milepost,144.6,-74.226699627,40.726513409,GSP SB MP 144.6,S,GSP SB MP 1446,,,,,IRVINGTON TWP,,,ESSEX,E040,,,
GSP,SB,milepost,133.5,-74.324060005,40.591965164,GSP SB MP 133.5,S,GSP SB MP 1335,,,,,WOODBRIDGE TWP,,,MIDDLESEX,E040,,,
GSP,SB,milepost,46.2,-74.498838504,39.530746199,GSP SB MP 46.2,S,GSP SB MP 462,,,,,PORT REPUBLIC,,,ATLANTIC,E030,,,
GSP,NB,milepost,171.4,-74.065190267,41.053444043,GSP NB MP 171.4,N,GSP NB MP 1714,,,,,MONTVALE BORO,,,BERGEN,E040,,,
GSP,SB,milepost,84.6,-74.207677190,39.994920321,GSP SB MP 84.6,S,GSP SB MP 846,,,,,TOMS RIVER TWP,,,OCEAN,E030,,,
GSP,NB,milepost,89.3,-74.168792506,40.053471863,GSP NB MP 89.3,N,GSP NB MP 893,,,,,LAKEWOOD TWP,,,OCEAN,E050,,,
GSP,SB,milepost,5.6,-74.851210589,39.030001593,GSP SB MP 5.6,S,GSP SB MP 56,,,,,MIDDLE TWP,,,CAPE MAY,E030,,,
GSP,SB,milepost,155.9,-74.166369824,40.878284783,GSP SB MP 155.9,S,GSP SB MP 1559,,,,,CLIFTON CITY,,,PASSAIC,E040,,,
GSP,NB,milepost,26.4,-74.630253457,39.273864604,GSP NB MP 26.4,N,GSP NB MP 264,,,,,UPPER TWP,,,CAPE MAY,E030,,,
